job__,Age,lat,long,c_b_no,Height,Color,Around_Store,Store_Num
B00851956-I1,304.0,40.676101,-73.938623,308.0,48.425787106446776,"[210, 196, 174, 255]",False,0
B00851970-I1,308.0,40.725492,-73.98375,316.0,49.02548725637181,"[210, 196, 174, 255]",False,0
B00851974-I1,308.0,40.66892,-73.904488,316.0,49.02548725637181,"[210, 196, 174, 255]",False,0
B00852071-I1,308.0,40.735741,-73.958221,301.0,49.02548725637181,"[242, 131, 55, 255]",True,1
B00852263-I1,303.0,40.766307,-73.963353,307.0,48.275862068965516,"[210, 196, 174, 255]",False,0
B00852268-I1,304.0,40.7352,-73.95573,301.0,48.425787106446776,"[242, 131, 55, 255]",True,1
B00852356-I1,304.0,40.735741,-73.958221,301.0,48.425787106446776,"[242, 131, 55, 255]",True,1
B00852675-I1,304.0,40.665072,-73.908041,316.0,48.425787106446776,"[210, 196, 174, 255]",False,0
B00852685-I1,304.0,40.725492,-73.98375,316.0,48.425787106446776,"[210, 196, 174, 255]",False,0
B00852701-I1,304.0,40.725492,-73.98375,316.0,48.425787106446776,"[210, 196, 174, 255]",False,0
B00852719-I1,304.0,40.66462,-73.907767,316.0,48.425787106446776,"[210, 196, 174, 255]",False,0
B00852730-I1,304.0,40.66569,-73.907546,316.0,48.425787106446776,"[210, 196, 174, 255]",False,0
B00852753-I1,304.0,40.720436,-74.0019,303.0,48.425787106446776,"[210, 196, 174, 255]",False,0
B00853461-I1,227.0,40.692279,-73.984718,302.0,36.8815592203898,"[210, 196, 174, 255]",False,0
B00853638-I1,304.0,40.708061,-73.942404,301.0,48.425787106446776,"[210, 196, 174, 255]",False,0
B00853729-I1,303.0,40.672005,-73.955921,308.0,48.275862068965516,"[210, 196, 174, 255]",False,0
B00853761-I1,225.0,40.750422,-73.996328,303.0,36.58170914542728,"[210, 196, 174, 255]",False,0
B00853863-I1,300.0,40.719301,-74.007118,301.0,47.82608695652174,"[210, 196, 174, 255]",False,0
B00853871-I1,301.0,40.724917,-73.984193,313.0,47.976011994002995,"[210, 196, 174, 255]",False,0
B00853876-I1,300.0,40.686188,-73.958414,303.0,47.82608695652174,"[210, 196, 174, 255]",False,0
B00854093-I1,303.0,40.733025,-74.00242,311.0,48.275862068965516,"[210, 196, 174, 255]",False,0
B00854311-I1,302.0,40.75459,-73.970441,312.0,48.12593703148426,"[210, 196, 174, 255]",False,0
B00854650-I1,301.0,40.72537,-73.951559,301.0,47.976011994002995,"[242, 131, 55, 255]",True,3
B00854712-I1,294.0,40.750422,-73.996328,315.0,46.92653673163418,"[210, 196, 174, 255]",False,0
B00854725-I1,288.0,40.708662,-73.926054,301.0,46.02698650674663,"[210, 196, 174, 255]",False,0
B00854763-I1,269.0,40.703175,-73.984786,302.0,43.1784107946027,"[210, 196, 174, 255]",False,0
B00854781-I1,280.0,40.750422,-73.996328,309.0,44.82758620689655,"[210, 196, 174, 255]",False,0
B00855291-I1,274.0,40.776546,-73.97633,302.0,43.92803598200899,"[210, 196, 174, 255]",False,0
B00855314-I1,301.0,40.672506,-73.935458,308.0,47.976011994002995,"[210, 196, 174, 255]",False,0
B00855843-I1,295.0,40.64266,-73.924942,317.0,47.07646176911545,"[210, 196, 174, 255]",False,0
B00856152-I1,296.0,40.75459,-73.970441,312.0,47.2263868065967,"[210, 196, 174, 255]",False,0
B00856159-I1,297.0,40.750422,-73.996328,316.0,47.37631184407796,"[210, 196, 174, 255]",False,0
B00856178-I1,295.0,40.725492,-73.98375,305.0,47.07646176911545,"[210, 196, 174, 255]",False,0
B00856260-I1,296.0,40.750422,-73.996328,303.0,47.2263868065967,"[210, 196, 174, 255]",False,0
B00856724-I1,297.0,40.681923,-73.893085,305.0,47.37631184407796,"[210, 196, 174, 255]",False,0
B00856807-I1,288.0,40.750422,-73.996328,315.0,46.02698650674663,"[210, 196, 174, 255]",False,0
B00857053-I1,295.0,40.675986,-73.977001,306.0,47.07646176911545,"[210, 196, 174, 255]",False,0
B00857193-I1,290.0,40.691107,-73.99515,302.0,46.326836581709145,"[210, 196, 174, 255]",False,0
B00857206-I1,295.0,40.75522,-73.969984,312.0,47.07646176911545,"[210, 196, 174, 255]",False,0
B00857209-I1,290.0,40.68469,-73.968982,302.0,46.326836581709145,"[210, 196, 174, 255]",False,0
B00857303-I1,295.0,40.712957,-73.946644,301.0,47.07646176911545,"[210, 196, 174, 255]",False,0
B00857596-I1,239.0,40.743541,-73.997584,313.0,38.680659670164914,"[210, 196, 174, 255]",False,0
B00857671-I1,294.0,40.657655,-73.951427,309.0,46.92653673163418,"[210, 196, 174, 255]",False,0
B00858113-I1,295.0,40.754294,-73.966865,307.0,47.07646176911545,"[210, 196, 174, 255]",False,0
B00858134-I1,287.0,40.689618,-73.979364,302.0,45.877061469265364,"[210, 196, 174, 255]",False,0
B00858349-I1,295.0,40.767384,-73.981892,307.0,47.07646176911545,"[210, 196, 174, 255]",False,0
B00858417-I1,295.0,40.725492,-73.98375,301.0,47.07646176911545,"[210, 196, 174, 255]",False,0
B00858420-I1,295.0,40.724852,-73.983151,313.0,47.07646176911545,"[210, 196, 174, 255]",False,0
B00858568-I1,295.0,40.763077,-73.987576,307.0,47.07646176911545,"[210, 196, 174, 255]",False,0
B00858929-I1,290.0,40.764714,-73.968411,303.0,46.326836581709145,"[210, 196, 174, 255]",False,0
B00858958-I1,293.0,40.692347,-73.990413,302.0,46.776611694152926,"[210, 196, 174, 255]",False,0
B00858973-I1,289.0,40.665481,-73.902672,316.0,46.176911544227885,"[210, 196, 174, 255]",False,0
B00859017-I1,289.0,40.750422,-73.996328,309.0,46.176911544227885,"[210, 196, 174, 255]",False,0
B00859136-I1,294.0,40.720357,-73.984295,302.0,46.92653673163418,"[210, 196, 174, 255]",False,0
B00859276-I1,286.0,40.695231,-73.972117,302.0,45.72713643178411,"[210, 196, 174, 255]",False,0
B00859424-I1,290.0,40.731956,-73.987829,315.0,46.326836581709145,"[210, 196, 174, 255]",False,0
B00859593-I1,290.0,40.731683,-73.959881,301.0,46.326836581709145,"[210, 196, 174, 255]",False,0
B00859659-I1,293.0,40.690456,-73.93442,303.0,46.776611694152926,"[210, 196, 174, 255]",False,0
B00859743-I1,290.0,40.750422,-73.996328,305.0,46.326836581709145,"[210, 196, 174, 255]",False,0
B00859979-I1,259.0,40.679012,-73.980707,306.0,41.67916041979011,"[210, 196, 174, 255]",False,0
B00860038-I1,290.0,40.737792,-73.981195,301.0,46.326836581709145,"[210, 196, 174, 255]",False,0
B00860049-I1,290.0,40.581675,-73.959713,313.0,46.326836581709145,"[242, 131, 55, 255]",True,3
B00860142-I1,288.0,40.700162,-73.914111,304.0,46.02698650674663,"[210, 196, 174, 255]",False,0
B00860148-I1,290.0,40.678765,-73.978283,306.0,46.326836581709145,"[210, 196, 174, 255]",False,0
B00860272-I1,290.0,40.691037,-73.994896,302.0,46.326836581709145,"[210, 196, 174, 255]",False,0
B00860279-I1,261.0,40.750422,-73.996328,315.0,41.97901049475262,"[210, 196, 174, 255]",False,0
B00860317-I1,289.0,40.686792,-73.953191,303.0,46.176911544227885,"[210, 196, 174, 255]",False,0
B00860362-I1,289.0,40.686796,-73.953155,303.0,46.176911544227885,"[210, 196, 174, 255]",False,0
B00860374-I1,286.0,40.725874,-73.983847,308.0,45.72713643178411,"[210, 196, 174, 255]",False,0
B00860584-I1,289.0,40.743684,-73.997022,307.0,46.176911544227885,"[210, 196, 174, 255]",False,0
B00861009-I1,245.0,40.69816,-73.99427,302.0,39.58020989505248,"[210, 196, 174, 255]",False,0
B00861247-I1,289.0,40.70596,-73.930993,301.0,46.176911544227885,"[210, 196, 174, 255]",False,0
B00861380-I1,287.0,40.679867,-73.937089,303.0,45.877061469265364,"[210, 196, 174, 255]",False,0
B00861436-I1,287.0,40.750422,-73.996328,315.0,45.877061469265364,"[210, 196, 174, 255]",False,0
B00861665-I1,286.0,40.725492,-73.98375,301.0,45.72713643178411,"[210, 196, 174, 255]",False,0
B00861668-I1,288.0,40.690456,-73.93442,303.0,46.02698650674663,"[210, 196, 174, 255]",False,0
B00861806-I1,273.0,40.696949,-73.977123,302.0,43.77811094452773,"[210, 196, 174, 255]",False,0
B00861928-I1,282.0,40.707477,-73.922104,304.0,45.12743628185907,"[210, 196, 174, 255]",False,0
B00861939-I1,282.0,40.720235,-74.000993,304.0,45.12743628185907,"[210, 196, 174, 255]",False,0
B00862008-I1,286.0,40.725492,-73.98375,301.0,45.72713643178411,"[210, 196, 174, 255]",False,0
B00862121-I1,287.0,40.725375,-73.696934,302.0,45.877061469265364,"[210, 196, 174, 255]",False,0
B00862138-I1,281.0,40.723577,-73.946746,301.0,44.977511244377816,"[210, 196, 174, 255]",False,0
B00862369-I1,283.0,40.793291,-73.975835,310.0,45.27736131934033,"[210, 196, 174, 255]",False,0
B00862394-I1,282.0,40.733489,-73.982278,314.0,45.12743628185907,"[210, 196, 174, 255]",False,0
B00862405-I1,280.0,40.742758,-73.657204,302.0,44.82758620689655,"[210, 196, 174, 255]",False,0
B00862409-I1,285.0,40.744751,-73.978505,306.0,45.57721139430285,"[210, 196, 174, 255]",False,0
B00862414-I1,285.0,40.805841,-73.94718,303.0,45.57721139430285,"[210, 196, 174, 255]",False,0
B00862823-I1,287.0,40.632255,-73.887519,318.0,45.877061469265364,"[210, 196, 174, 255]",False,0
B00862832-I1,287.0,40.632107,-73.88665,318.0,45.877061469265364,"[210, 196, 174, 255]",False,0
B00862836-I1,286.0,40.631865,-73.884975,318.0,45.72713643178411,"[210, 196, 174, 255]",False,0
B00862843-I1,286.0,40.632307,-73.883991,318.0,45.72713643178411,"[210, 196, 174, 255]",False,0
B00863003-I1,272.0,40.750422,-73.996328,303.0,43.62818590704648,"[210, 196, 174, 255]",False,0
B00863445-I1,282.0,40.803078,-73.948807,317.0,45.12743628185907,"[210, 196, 174, 255]",False,0
B00863479-I1,281.0,40.675133,-73.977524,306.0,44.977511244377816,"[210, 196, 174, 255]",False,0
B00863511-I1,281.0,40.750422,-73.996328,301.0,44.977511244377816,"[210, 196, 174, 255]",False,0
B00863550-I1,283.0,40.750422,-73.996328,301.0,45.27736131934033,"[210, 196, 174, 255]",False,0
B00863690-I1,266.0,40.669162,-73.912395,316.0,42.728635682158924,"[242, 131, 55, 255]",True,2
B00863915-I1,283.0,40.71426,-73.989736,303.0,45.27736131934033,"[210, 196, 174, 255]",False,0
B00864001-I1,280.0,40.703801,-73.985832,302.0,44.82758620689655,"[210, 196, 174, 255]",False,0
B00864326-I1,258.0,40.737772,-74.002416,306.0,41.52923538230885,"[210, 196, 174, 255]",False,0
B00864502-I1,282.0,40.777279,-73.748873,312.0,45.12743628185907,"[210, 196, 174, 255]",False,0
B00864504-I1,282.0,40.750422,-73.996328,314.0,45.12743628185907,"[210, 196, 174, 255]",False,0
B00864508-I1,279.0,40.676595,-73.955655,308.0,44.677661169415295,"[210, 196, 174, 255]",False,0
B00864601-I1,280.0,40.642421,-73.974609,312.0,44.82758620689655,"[210, 196, 174, 255]",False,0
B00864727-I1,280.0,40.725492,-73.98375,306.0,44.82758620689655,"[210, 196, 174, 255]",False,0
B00864841-I1,267.0,40.73227,-73.956158,301.0,42.87856071964018,"[210, 196, 174, 255]",False,0
B00865046-I1,281.0,40.6901,-73.956357,303.0,44.977511244377816,"[210, 196, 174, 255]",False,0
B00865067-I1,280.0,40.706963,-74.011354,311.0,44.82758620689655,"[210, 196, 174, 255]",False,0
B00865238-I1,278.0,40.674465,-73.979305,306.0,44.527736131934034,"[210, 196, 174, 255]",False,0
B00865389-I1,268.0,40.692993,-73.997671,302.0,43.02848575712144,"[210, 196, 174, 255]",False,0
B00865675-I1,278.0,40.750422,-73.996328,305.0,44.527736131934034,"[210, 196, 174, 255]",False,0
B00865784-I1,274.0,40.750422,-73.996328,305.0,43.92803598200899,"[210, 196, 174, 255]",False,0
B00865908-I1,278.0,40.750422,-73.996328,313.0,44.527736131934034,"[210, 196, 174, 255]",False,0
B00865914-I1,278.0,40.789848,-73.979276,313.0,44.527736131934034,"[210, 196, 174, 255]",False,0
B00865921-I1,278.0,40.789851,-73.979282,313.0,44.527736131934034,"[210, 196, 174, 255]",False,0
B00865934-I1,278.0,40.732469,-73.997043,313.0,44.527736131934034,"[210, 196, 174, 255]",False,0
B00865940-I1,278.0,40.736443,-74.002575,313.0,44.527736131934034,"[210, 196, 174, 255]",False,0
B00866264-I1,237.0,40.729897,-73.995762,302.0,38.38080959520239,"[210, 196, 174, 255]",False,0
B00866439-I1,274.0,40.725492,-73.98375,301.0,43.92803598200899,"[210, 196, 174, 255]",False,0
B00866682-I1,273.0,40.676922,-73.966736,308.0,43.77811094452773,"[210, 196, 174, 255]",False,0
B00866805-I1,268.0,40.725492,-73.98375,303.0,43.02848575712144,"[210, 196, 174, 255]",False,0
B00866809-I1,268.0,40.721416,-73.979829,306.0,43.02848575712144,"[210, 196, 174, 255]",False,0
B00866834-I1,267.0,40.675524,-73.980517,306.0,42.87856071964018,"[242, 131, 55, 255]",True,1
B00866902-I1,276.0,40.729636,-73.982544,306.0,44.22788605697151,"[210, 196, 174, 255]",False,0
B00866922-I1,247.0,40.774017,-73.965766,307.0,39.880059970015,"[210, 196, 174, 255]",False,0
B00867181-I1,276.0,40.676477,-73.974494,306.0,44.22788605697151,"[210, 196, 174, 255]",False,0
B00867311-I1,273.0,40.661347,-73.940602,309.0,43.77811094452773,"[210, 196, 174, 255]",False,0
B00867825-I1,269.0,40.75861,-73.967558,312.0,43.1784107946027,"[210, 196, 174, 255]",False,0
B00867963-I1,274.0,40.693181,-73.919783,304.0,43.92803598200899,"[210, 196, 174, 255]",False,0
B00867973-I1,127.0,40.693272,-73.919693,304.0,21.889055472263866,"[210, 196, 174, 255]",False,0
B00868106-I1,259.0,40.717812,-74.009176,302.0,41.67916041979011,"[210, 196, 174, 255]",False,0
B00868149-I1,275.0,40.705172,-73.915805,304.0,44.07796101949025,"[210, 196, 174, 255]",False,0
B00868185-I1,273.0,40.679894,-73.969932,308.0,43.77811094452773,"[210, 196, 174, 255]",False,0
B00868301-I1,260.0,40.706534,-74.003579,302.0,41.82908545727136,"[210, 196, 174, 255]",False,0
B00868359-I1,274.0,40.719391,-73.999521,302.0,43.92803598200899,"[210, 196, 174, 255]",False,0
B00868413-I1,273.0,40.695024,-73.991027,302.0,43.77811094452773,"[210, 196, 174, 255]",False,0
B00868425-I1,272.0,40.686142,-73.96718,302.0,43.62818590704648,"[210, 196, 174, 255]",False,0
B00868460-I1,274.0,40.719043,-73.999841,302.0,43.92803598200899,"[210, 196, 174, 255]",False,0
B00868484-I1,272.0,40.719757,-73.97873,302.0,43.62818590704648,"[210, 196, 174, 255]",False,0
B00868501-I1,267.0,40.750422,-73.996328,308.0,42.87856071964018,"[210, 196, 174, 255]",False,0
B00868508-I1,267.0,40.750422,-73.996328,308.0,42.87856071964018,"[210, 196, 174, 255]",False,0
B00868514-I1,274.0,40.719249,-73.999619,302.0,43.92803598200899,"[210, 196, 174, 255]",False,0
B00868541-I1,274.0,40.719675,-73.999324,302.0,43.92803598200899,"[210, 196, 174, 255]",False,0
B00868557-I1,272.0,40.719483,-73.99938,302.0,43.62818590704648,"[210, 196, 174, 255]",False,0
B00868658-I1,272.0,40.692309,-73.986736,302.0,43.62818590704648,"[210, 196, 174, 255]",False,0
B00868861-I1,191.0,40.731579,-74.000746,301.0,31.484257871064464,"[210, 196, 174, 255]",False,0
B00868872-I1,257.0,40.750422,-73.996328,305.0,41.37931034482759,"[210, 196, 174, 255]",False,0
B00868893-I1,113.0,40.684496,-73.980929,302.0,19.79010494752624,"[210, 196, 174, 255]",False,0
B00868966-I1,257.0,40.747304,-74.006978,314.0,41.37931034482759,"[210, 196, 174, 255]",False,0
B00869108-I1,232.0,40.822328,-73.911516,308.0,37.6311844077961,"[210, 196, 174, 255]",False,0
B00869141-I1,251.0,40.732402,-73.990289,310.0,40.479760119940025,"[210, 196, 174, 255]",False,0
B00869181-I1,272.0,40.681668,-73.99639,306.0,43.62818590704648,"[242, 131, 55, 255]",True,2
B00869199-I1,267.0,40.733806,-73.986062,312.0,42.87856071964018,"[210, 196, 174, 255]",False,0
B00869309-I1,274.0,40.789008,-73.946268,318.0,43.92803598200899,"[210, 196, 174, 255]",False,0
B00869608-I1,196.0,40.72637,-73.956145,301.0,32.23388305847077,"[210, 196, 174, 255]",False,0
B00869637-I1,255.0,40.648615,-73.97459,307.0,41.079460269865066,"[210, 196, 174, 255]",False,0
B00869639-I1,273.0,40.71772,-73.947527,301.0,43.77811094452773,"[210, 196, 174, 255]",False,0
B00869722-I1,265.0,40.750422,-73.996328,315.0,42.57871064467766,"[210, 196, 174, 255]",False,0
B00869824-I1,255.0,40.750422,-73.996328,314.0,41.079460269865066,"[210, 196, 174, 255]",False,0
B00870087-I1,253.0,40.661132,-73.912672,316.0,40.779610194902546,"[210, 196, 174, 255]",False,0
B00870177-I1,265.0,40.750422,-73.996328,315.0,42.57871064467766,"[210, 196, 174, 255]",False,0
B00870188-I1,242.0,40.690866,-73.98453,302.0,39.130434782608695,"[210, 196, 174, 255]",False,0
B00870203-I1,267.0,40.595832,-73.935601,315.0,42.87856071964018,"[210, 196, 174, 255]",False,0
B00870321-I1,267.0,40.706963,-74.011354,311.0,42.87856071964018,"[210, 196, 174, 255]",False,0
B00870337-I1,271.0,40.679326,-73.997187,302.0,43.47826086956522,"[210, 196, 174, 255]",False,0
B00870493-I1,260.0,40.683661,-73.952238,303.0,41.82908545727136,"[210, 196, 174, 255]",False,0
B00870698-I1,268.0,40.786973,-73.92141,301.0,43.02848575712144,"[210, 196, 174, 255]",False,0
B00870809-I1,261.0,40.750422,-73.996328,301.0,41.97901049475262,"[210, 196, 174, 255]",False,0
B00870880-I1,272.0,40.763899,-73.983471,312.0,43.62818590704648,"[210, 196, 174, 255]",False,0
B00870893-I1,268.0,40.686513,-73.990746,302.0,43.02848575712144,"[242, 131, 55, 255]",True,1
B00870911-I1,268.0,40.763899,-73.983471,312.0,43.02848575712144,"[210, 196, 174, 255]",False,0
B00870921-I1,269.0,40.759193,-73.99935,312.0,43.1784107946027,"[210, 196, 174, 255]",False,0
B00870934-I1,265.0,40.685728,-73.930682,303.0,42.57871064467766,"[210, 196, 174, 255]",False,0
B00870940-I1,233.0,40.725492,-73.98375,301.0,37.781109445277366,"[210, 196, 174, 255]",False,0
B00870962-I1,266.0,40.750422,-73.996328,313.0,42.728635682158924,"[210, 196, 174, 255]",False,0
B00871095-I1,267.0,40.698563,-73.956083,303.0,42.87856071964018,"[210, 196, 174, 255]",False,0
B00871097-I1,269.0,40.748678,-73.975876,307.0,43.1784107946027,"[210, 196, 174, 255]",False,0
B00871199-I1,268.0,40.632828,-74.030336,310.0,43.02848575712144,"[210, 196, 174, 255]",False,0
B00871203-I1,240.0,40.747086,-73.998161,313.0,38.83058470764618,"[210, 196, 174, 255]",False,0
B00871259-I1,66.0,40.661262,-73.939695,309.0,12.743628185907047,"[210, 196, 174, 255]",False,0
B00871323-I1,267.0,40.735537,-73.985214,311.0,42.87856071964018,"[210, 196, 174, 255]",False,0
B00871482-I1,266.0,40.706963,-74.011354,312.0,42.728635682158924,"[210, 196, 174, 255]",False,0
B00871638-I1,175.0,40.750422,-73.996328,305.0,29.08545727136432,"[210, 196, 174, 255]",False,0
B00871693-I1,262.0,40.734184,-73.995049,306.0,42.12893553223388,"[210, 196, 174, 255]",False,0
B00872008-I1,234.0,40.643228,-73.943122,317.0,37.93103448275862,"[242, 131, 55, 255]",True,1
B00872226-I1,239.0,40.763316,-73.973947,307.0,38.680659670164914,"[210, 196, 174, 255]",False,0
B00872283-I1,255.0,40.737709,-73.999523,306.0,41.079460269865066,"[210, 196, 174, 255]",False,0
B00872300-I1,265.0,40.757439,-73.98746,312.0,42.57871064467766,"[210, 196, 174, 255]",False,0
B00872330-I1,259.0,40.691021,-73.987367,302.0,41.67916041979011,"[242, 131, 55, 255]",True,2
B00872341-I1,265.0,40.679436,-73.986457,306.0,42.57871064467766,"[210, 196, 174, 255]",False,0
B00872389-I1,265.0,40.786519,-73.980459,310.0,42.57871064467766,"[210, 196, 174, 255]",False,0
B00872502-I1,199.0,40.695059,-73.995711,302.0,32.68365817091454,"[210, 196, 174, 255]",False,0
B00872612-I1,258.0,40.774017,-73.965766,310.0,41.52923538230885,"[210, 196, 174, 255]",False,0
B00872642-I1,247.0,40.750422,-73.996328,304.0,39.880059970015,"[210, 196, 174, 255]",False,0
B00872861-I1,261.0,40.717933,-73.941267,301.0,41.97901049475262,"[210, 196, 174, 255]",False,0
B00873142-I1,265.0,40.748748,-73.996476,313.0,42.57871064467766,"[210, 196, 174, 255]",False,0
B00873154-I1,265.0,40.74709,-73.99496,313.0,42.57871064467766,"[210, 196, 174, 255]",False,0
B00873313-I1,265.0,40.713942,-73.979497,301.0,42.57871064467766,"[210, 196, 174, 255]",False,0
B00873622-I1,257.0,40.676702,-73.959161,308.0,41.37931034482759,"[210, 196, 174, 255]",False,0
B00873773-I1,196.0,40.732402,-73.990289,307.0,32.23388305847077,"[210, 196, 174, 255]",False,0
B00873805-I1,259.0,40.725508,-73.977679,314.0,41.67916041979011,"[210, 196, 174, 255]",False,0
B00873837-I1,260.0,40.729297,-73.989985,304.0,41.82908545727136,"[210, 196, 174, 255]",False,0
B00873852-I1,259.0,40.725492,-73.98375,301.0,41.67916041979011,"[210, 196, 174, 255]",False,0
B00874019-I1,265.0,40.750422,-73.996328,314.0,42.57871064467766,"[210, 196, 174, 255]",False,0
B00874075-I1,257.0,40.691696,-73.992105,302.0,41.37931034482759,"[210, 196, 174, 255]",False,0
B00874180-I1,262.0,40.67334,-73.977012,306.0,42.12893553223388,"[242, 131, 55, 255]",True,1
B00874359-I1,240.0,40.713349,-73.989394,302.0,38.83058470764618,"[210, 196, 174, 255]",False,0
B00874360-I1,262.0,40.750422,-73.996328,318.0,42.12893553223388,"[210, 196, 174, 255]",False,0
B00874368-I1,261.0,40.702567,-73.993227,302.0,41.97901049475262,"[210, 196, 174, 255]",False,0
B00874421-I1,261.0,40.762971,-73.974255,307.0,41.97901049475262,"[210, 196, 174, 255]",False,0
B00874773-I1,262.0,40.73949,-74.002942,306.0,42.12893553223388,"[210, 196, 174, 255]",False,0
B00874902-I1,257.0,40.725828,-73.99019,301.0,41.37931034482759,"[210, 196, 174, 255]",False,0
B00874992-I1,255.0,40.710584,-73.98681,306.0,41.079460269865066,"[210, 196, 174, 255]",False,0
B00875015-I1,258.0,40.665884,-73.945838,309.0,41.52923538230885,"[210, 196, 174, 255]",False,0
B00875146-I1,261.0,40.750422,-73.996328,314.0,41.97901049475262,"[210, 196, 174, 255]",False,0
B00875526-I1,261.0,40.65247,-73.955929,317.0,41.97901049475262,"[210, 196, 174, 255]",False,0
B00875684-I1,254.0,40.721264,-74.001928,304.0,40.92953523238381,"[210, 196, 174, 255]",False,0
B00875709-I1,258.0,40.685944,-73.997674,306.0,41.52923538230885,"[210, 196, 174, 255]",False,0
B00875710-I1,259.0,40.727736,-73.953183,301.0,41.67916041979011,"[210, 196, 174, 255]",False,0
B00875816-I1,258.0,40.68234,-73.946296,303.0,41.52923538230885,"[210, 196, 174, 255]",False,0
B00875841-I1,258.0,40.739252,-73.988791,314.0,41.52923538230885,"[210, 196, 174, 255]",False,0
B00876066-I1,245.0,40.672959,-73.966395,308.0,39.58020989505248,"[210, 196, 174, 255]",False,0
B00876112-I1,239.0,40.728477,-73.999988,304.0,38.680659670164914,"[210, 196, 174, 255]",False,0
B00876252-I1,259.0,40.725492,-73.98375,301.0,41.67916041979011,"[210, 196, 174, 255]",False,0
B00876424-I1,259.0,40.750422,-73.996328,302.0,41.67916041979011,"[210, 196, 174, 255]",False,0
B00876425-I1,258.0,40.725492,-73.98375,301.0,41.52923538230885,"[210, 196, 174, 255]",False,0
B00876432-I1,258.0,40.725492,-73.98375,301.0,41.52923538230885,"[210, 196, 174, 255]",False,0
B00876686-I1,220.0,40.673784,-73.963177,308.0,35.83208395802099,"[210, 196, 174, 255]",False,0
B00876768-I1,253.0,40.750422,-73.996328,308.0,40.779610194902546,"[210, 196, 174, 255]",False,0
B00876913-I1,258.0,40.765159,-73.967862,308.0,41.52923538230885,"[210, 196, 174, 255]",False,0
B00876988-I1,259.0,40.727196,-73.984608,308.0,41.67916041979011,"[210, 196, 174, 255]",False,0
B00877111-I1,143.0,40.750422,-73.996328,317.0,24.28785607196402,"[210, 196, 174, 255]",False,0
B00877866-I1,253.0,40.677198,-73.878593,305.0,40.779610194902546,"[210, 196, 174, 255]",False,0
B00877881-I1,254.0,40.751374,-73.98219,306.0,40.92953523238381,"[210, 196, 174, 255]",False,0
B00878012-I1,254.0,40.695749,-73.910218,304.0,40.92953523238381,"[210, 196, 174, 255]",False,0
B00878044-I1,254.0,40.739667,-74.002677,312.0,40.92953523238381,"[210, 196, 174, 255]",False,0
B00878193-I1,251.0,40.724917,-73.984193,313.0,40.479760119940025,"[210, 196, 174, 255]",False,0
B00878258-I1,255.0,40.714018,-73.98426,301.0,41.079460269865066,"[210, 196, 174, 255]",False,0
B00878323-I1,253.0,40.75522,-73.969984,312.0,40.779610194902546,"[210, 196, 174, 255]",False,0
B00878367-I1,252.0,40.694249,-73.964979,302.0,40.62968515742129,"[210, 196, 174, 255]",False,0
B00878373-I1,181.0,40.667025,-73.934283,309.0,29.985007496251875,"[210, 196, 174, 255]",False,0
B00878589-I1,225.0,40.708086,-73.938553,301.0,36.58170914542728,"[210, 196, 174, 255]",False,0
B00878815-I1,237.0,40.73041,-73.999208,309.0,38.38080959520239,"[210, 196, 174, 255]",False,0
B00878835-I1,252.0,40.750422,-73.996328,308.0,40.62968515742129,"[210, 196, 174, 255]",False,0
B00878923-I1,251.0,40.750422,-73.996328,315.0,40.479760119940025,"[210, 196, 174, 255]",False,0
B00878952-I1,253.0,40.750422,-73.996328,304.0,40.779610194902546,"[210, 196, 174, 255]",False,0
B00878956-I1,253.0,40.750422,-73.996328,304.0,40.779610194902546,"[210, 196, 174, 255]",False,0
B00879015-I1,251.0,40.750422,-73.996328,315.0,40.479760119940025,"[210, 196, 174, 255]",False,0
B00879072-I1,254.0,40.708216,-73.953447,301.0,40.92953523238381,"[210, 196, 174, 255]",False,0
B00879097-I1,254.0,40.747285,-73.991502,311.0,40.92953523238381,"[210, 196, 174, 255]",False,0
B00879163-I1,253.0,40.750422,-73.996328,313.0,40.779610194902546,"[210, 196, 174, 255]",False,0
B00879194-I1,253.0,40.741358,-73.97915,317.0,40.779610194902546,"[210, 196, 174, 255]",False,0
B00879312-I1,253.0,40.718972,-73.944033,301.0,40.779610194902546,"[210, 196, 174, 255]",False,0
B00879358-I1,241.0,40.764544,-73.983083,312.0,38.980509745127435,"[210, 196, 174, 255]",False,0
B00879430-I1,246.0,40.706963,-74.011354,305.0,39.73013493253373,"[210, 196, 174, 255]",False,0
B00879519-I1,251.0,40.691349,-73.985196,302.0,40.479760119940025,"[210, 196, 174, 255]",False,0
B00879525-I1,183.0,40.675188,-73.904736,316.0,30.284857571214392,"[210, 196, 174, 255]",False,0
B00879590-I1,252.0,40.765261,-73.991553,307.0,40.62968515742129,"[210, 196, 174, 255]",False,0
B00879646-I1,239.0,40.70313,-73.931385,304.0,38.680659670164914,"[210, 196, 174, 255]",False,0
B00879732-I1,251.0,40.750422,-73.996328,309.0,40.479760119940025,"[210, 196, 174, 255]",False,0
B00879774-I1,253.0,40.750422,-73.996328,301.0,40.779610194902546,"[210, 196, 174, 255]",False,0
B00879835-I1,209.0,40.750422,-73.996328,303.0,34.18290854572714,"[210, 196, 174, 255]",False,0
B00880079-I1,236.0,40.756504,-73.988098,312.0,38.23088455772114,"[210, 196, 174, 255]",False,0
